second,entropy,pct_det,rmse,edge_window
0,-0.0,99.99116997792494,,True
1,-0.0,99.99128616242594,,True
2,-0.0,99.99140006879945,,True
3,-0.0,99.99151175621763,0.0001877815982664804,True
4,-0.0,99.99162128194386,0.0002318659803691313,True
5,-0.0,99.99172870140612,0.0002748684667551668,True
6,-0.0,99.9918340682672,0.0003168185498753958,True
7,-0.0,99.99193743449166,0.0003577447752935769,True
8,-0.0,99.99203885041,0.00039767477713939774,True
9,-0.0,99.99213836477988,0.0004366353120106637,True
10,-0.0,99.99223602484471,0.0004746522914839839,True
11,-0.0,99.99233187638984,0.0005117508131869515,True
12,-0.0,99.99242596379611,0.0005479551906055538,True
13,-0.0,99.99251833009127,0.0005832889816162913,True
14,-0.0,99.99260901699927,0.0006177750158240517,True
15,-0.0,99.99269806498722,0.0006514354207928329,True
16,-0.0,99.99278551331072,0.0006842916471663494,True
17,-0.0,99.99287140005703,0.0007163644927727063,True
18,-0.0,99.99295576218653,0.0007476741257433524,True
19,-0.0,99.99303863557257,0.0007782401066883962,True
20,-0.0,99.99312005503955,0.0008080814099963159,True
21,-0.0,99.99320005439957,0.0008372164442488988,True
22,-0.0,99.99327866648743,0.0008656630718390193,True
23,-0.0,99.99335592319447,0.000893438627820206,True
24,-0.0,99.99343185550082,0.0009205599379827979,True
25,-0.0,99.99350649350649,0.0009470433362502349,True
26,-0.0,99.99357986646122,0.0009729046813723669,True
27,-0.0,99.99365200279311,0.0009981593729859108,True
28,-0.0,99.99372293013622,0.0010228223670377653,True
29,-0.0,99.99379267535691,0.0010469081906434902,True
30,-0.0,99.9938612645795,0.0010704309563300744,True
31,-0.0,99.99392872321049,0.0010526233903086432,True
32,-0.0,99.99399507596229,0.001035210006677565,True
33,-0.0,99.99406034687574,0.0010181799209814078,True
34,-0.0,99.99412455934196,0.0010015226086792803,True
35,-0.0,99.99418773612322,0.000985227891287147,True
36,-0.0,99.99424989937324,0.0009692859231347892,True
37,-0.0,99.99431107065651,0.0009536871786934207,True
38,-0.0,99.99437127096702,0.0009384224404557664,True
39,-0.0,99.9944305207463,0.000923482787345317,True
40,-0.0,99.9944888399008,0.0009088595836112297,True
41,-0.0,99.9945462478185,0.0008945444682079401,True
42,-0.0,99.99460276338515,0.0008805293446237841,True
43,-0.0,99.99465840499974,0.0008668063711308104,True
44,-0.0,99.99471319058948,0.000853367951459179,True
45,-0.0,99.99476713762428,0.0008402067258476405,True
46,-0.0,99.99482026313063,0.000827315562471005,True
47,-0.0,99.99487258370507,0.0008146875492225691,True
48,-0.0,99.99492411552713,0.0008023159858374822,True
49,-0.0,99.99497487437186,0.0007901943763261101,True
50,-0.0,99.9950248756219,0.0007783164217317122,True
51,-0.0,99.9950741342791,0.0007666760131711214,True
52,-0.0,99.99512266497585,0.0007552672251560256,True
53,-0.0,99.9951704819859,0.0007440843091835404,True
54,-0.0,99.99521759923482,0.0007331216875851634,True
55,-0.0,99.99526403031021,0.0007223739476132997,True
56,-0.0,99.99530978847146,0.0007118358357695817,True
57,-0.0,99.99535488665923,0.0007015022523439296,True
58,-0.0,99.9953993375046,0.0006913682461760352,True
59,-0.0,99.99544315333789,0.0006814290096224673,True
60,-0.0,99.99548634619725,0.0006716798737086174,True
61,-0.0,99.9955289278369,0.0006621163034736091,True
62,-0.0,99.99557090973514,0.0006527338934975139,True
63,-0.0,99.9956123031021,0.0006435283635854472,True
64,-0.0,99.9956531188872,0.0006344955546317449,True
65,-0.0,99.99569336778639,0.0006256314246232973,True
66,-0.0,99.9957330602492,0.0006169320448108108,True
67,-0.0,99.99577220648544,0.0006083935960105827,True
68,-0.0,99.99581081647187,0.000600012365046492,True
69,-0.0,99.99584889995849,0.0005917847413261296,True
70,-0.0,99.9958864664747,0.0005837072135421034,True
71,-0.0,99.99592352533529,0.000575776366490321,True
72,-0.0,99.99596008564619,0.0005679888780119441,True
73,-0.0,99.99599615631006,0.0005603415160413149,True
74,-0.0,99.99603174603175,0.0005528311357625452,True
75,-0.0,99.9960668633235,0.0005454546768679803,True
76,-0.0,99.99610151651008,0.0005382091609084782,True
77,-0.0,99.99613571373368,0.0005310916887553267,True
78,-0.0,99.9961694629587,0.0005240994381348466,True
79,-0.0,99.99620277197646,0.0005172296612534237,True
80,-0.0,99.99623564840957,0.0005104796825157103,True
81,-0.0,99.99626809971637,0.0005038468963161228,True
82,-0.0,99.9963001331952,0.0004973287649006364,True
83,-0.0,99.99633175598841,0.000490922816319393,True
84,-0.0,99.99636297508638,0.0004846266424303274,True
85,-0.0,99.99639379733141,0.00047843789699396035,True
86,-0.0,99.99642422942144,0.0004723542938090026,True
87,-0.0,99.9964542779137,0.0004663736049303919,True
88,-0.0,99.99648394922822,0.0004604936589413753,True
89,-0.0,99.99651324965133,0.000454712339282374,True
90,-0.0,99.99654218533887,0.00044902758263571204,True
91,-0.0,99.99657076231954,0.00044343737737147725,True
92,-0.0,99.99659898649797,0.00043793976203641713,True
93,-0.0,99.99662686365782,0.00043253282389967766,True
94,-0.0,99.9966543994647,0.0004272146975361712,True
95,-0.0,99.99668159946906,0.00042198356347827106,True
96,-0.0,99.99670846910898,0.0004168376468883853,True
97,-0.0,99.99673501371294,0.00041177521628312733,True
98,-0.0,99.9967612385024,0.00040679458230571394,True
99,-0.0,99.99678714859438,0.0004018940965330595,True
100,-0.0,99.99681274900398,0.0003970721503174194,True
101,-0.0,99.99683804464681,0.00039232717366924504,True
102,-0.0,99.9968630403413,0.00038765763417880687,True
103,-0.0,99.99688774081106,0.0003830620359664853,True
104,-0.0,99.99691215068705,0.0003785389186715427,True
